"prd_name","prd_series","factory","unit","process","qty_wip_detail","ro_seq","std_day"
RGP-483L-0A,RGP,A1,FIN,FOST2,4608,"142",2
RGP-483L-0A,RGP,A1,FIN,FCLN2,4640,"141",2
RGP-483L-0A,RGP,A1,FIN,FOST,4448,"140",2
RGP-483L-0A,RGP,A1,FIN,FSTB,13888,"135",3
RGP-483L-0A,RGP,A1,CVC,CQSTH,4512,"122",4
RGP-483L-0A,RGP,A1,CVC,CQBAK,4320,"98",8
RGP-483L-0A,RGP,A1,CVC,CLLA,6720,"96",8
RGP-483L-0A,RGP,A1,PTH,RDPPI+,3232,"72",14
RGP-483L-0A,RGP,A1,CFM,RMCH+,9344,"51",18
RGP-483L-0A,RGP,A1,CFM,RCSC+,8384,"33",21
RGP-483L-0A,RGP,A1,PTH,RPOST,9344,"32",21
RGP-483L-0A,RGP,A1,PTH,RPOST,960,"32",21
RGP-483L-0A,RGP,A1,CFM,RAOIVT+,28032,"31",21
RGP-483L-0A,RGP,A1,CFM,KRHOLD+,9216,"24",22
RGP-483L-0A,RGP,A1,CFM,RXD+,37376,"23",24
RGP-483L-0A,RGP,A1,CFM,RMME+,37376,"20",25
RGP-483L-0A,RGP,A1,PTH,RTHI+,4672,"17",25
RGP-483L-0A,RGP,A1,PTH,RPTH+,43488,"16",25
RGP-483L-0A,RGP,A1,PTH,RAOIM+,18688,"15",26
RGP-483L-0A,RGP,A1,PTH,REW4+,28032,"14",26
RGP-483L-0A,RGP,A1,PTH,RDPP+,37376,"13",26
RGP-483L-0A,RGP,A1,PTH,REW2+,9344,"10",26
RGP-483L-0A,RGP,A1,PTH,REW+,9344,"8",26
RGP-483L-0A,RGP,A1,PTH,PRMCH2+,18688,"7",26
RGP-483L-0A,RGP,A1,PTH,RLAS+,65408,"4",27
RGP-483L-0A,RGP,A1,PTH,PRMCH+,18688,"3",27
RGP-483L-0A,RGP,A1,PTH,PRP2DB,28032,"2",27
RGP-483L-0AL1,RGP,A1,CVC,CPIC,9088,"5",1
RGP-483L-0AL1,RGP,A1,CVC,CCUT/,31808,"3",1
RGP-483L-0AL4,RGP,A1,CVC,RADL,18176,"3",1
RGP-489W-0A,RGP,A1,FIN,FSTB,12520,"84",3
RGP-493W-0A,RGP,A1,FIN,FIN,9780,"85",1
RGP-493W-0A,RGP,A1,PTH,REW3,42048,"16",14
RGP-493W-0A,RGP,A1,PTH,RDPPI+,17568,"11",14
RGP-494W-0A,RGP,A1,FIN,FPIC,4920,"84",3
RGP-494W-0A,RGP,A1,FIN,FSTH,5600,"79",3
RGP-494W-0A,RGP,A1,FIN,FVIC,6160,"76",4
RGP-494W-0B,RGP,A1,FIN,FIN,11840,"94",2
RGP-494W-0B,RGP,A1,CFM,RXLT,6480,"23",13
RGP-494W-0B,RGP,A1,CFM,SRDFL,4800,"21",13
RGP-494W-0B,RGP,A1,PTH,DPPB,12240,"19",13
RGP-494W-0B,RGP,A1,PTH,LAS,44960,"17",14
RGP-494W-0B,RGP,A1,PTH,PVIC,11520,"16",14
RGP-494W-1B,RGP,A1,FIN,FIN,11275,"94",2
RGP-507L-0A,RGP,A1,PTH,RPTH_H+,2040,"16",27
RGP-507L-0A,RGP,A1,PTH,REW4+,2040,"14",28
RGP-507L-0A,RGP,A1,PTH,RLAS+,16320,"4",29
RGP-507L-0A,RGP,A1,PTH,PRP2DB,8160,"2",29
RGP-507L-0AL1,RGP,A1,CVC,CPIC,3648,"5",1
RGP-507L-0AL4,RGP,A1,CVC,CPIC,3648,"5",1
RGPZ-001ML-0C,RGP,N1,MOT,ZSTORE2,7399,"84",4
RGPZ-014MW-0E,RGP,A1,MOT,ZFPC,26772,"90",3
RGPZ-030MW-0C,RGP,A1,MOT,ZFPC,141014,"78",4
RGPZ-030MW-0C,RGP,A1,FIN,FIN,63360,"73",4
RGPZ-030MW-2C,RGP,A1,LAM,ZLAM1,5045,"20",1
RGPZ-030MW-2C,RGP,A1,BLK,ZBLK,31454,"16",2
RGPZ-030MW-2C,RGP,A1,INT,ZINT1,31256,"10",2
RGPZ-031MW-0C,RGP,N1,MOT,ZSTORE2,88968,"86",2
RGPZ-032ML-0E,RGP,A1,CFM,RDES2+,69120,"31",20
RGPZ-032ML-0EL1,RGP,A1,CVC,CADL,17280,"7",1
RGPZ-032ML-0EL1,RGP,A1,CVC,CCUT/,69120,"3",1
RGPZ-040ML-0B,RGP,A1,MOT,ZFPC,258,"105",4
RGPZ-054ML-0B,RGP,A1,FIN,FOST2,20160,"109",6
RGPZ-054ML-0B,RGP,A1,FIN,FQCR,20448,"99",8
RGPZ-054ML-0B,RGP,A1,FIN,FVIC,38448,"96",8
RGPZ-054ML-0B,RGP,A1,CVC,CCW,13248,"68",12
RGPZ-054ML-0B,RGP,A1,CVC,CLLA,40032,"67",12
RGPZ-054ML-0B,RGP,A1,FIN,FPIC,20448,"64",12
RGPZ-054ML-0B,RGP,A1,PTH,PTHFL,81504,"39",18
RGPZ-054ML-0B,RGP,A1,PTH,DPP,20448,"35",18
RGPZ-054ML-0B,RGP,A1,CVC,CFM,40896,"19",22
RGPZ-054ML-0B,RGP,A1,CVC,CBAK,40896,"14",22
RGPZ-054ML-0BL3,RGP,A1,CVC,CADL,22464,"7",1
RGPZ-054ML-0BL3,RGP,A1,CVC,CPIC,22464,"6",1
RGPZ-054ML-15B,RGP,N1,QA,ZQA1,378,"41",1
RGPZ-054ML-15B,RGP,N1,ELT,ZELT1,18892,"37",1
RGPZ-054ML-15B,RGP,N1,BLK,ZPIC4,19787,"22",3
RGPZ-054ML-15B,RGP,N1,MOT,ZPRN1,19749,"6",5
RGPZ-054ML-15B,RGP,N1,MOT,ZBAK1,52282,"5",5
RGPZ-067MW-0F,RGP,K1,FIN,FOST2,26880,"80",4
RGPZ-067MW-0F,RGP,K1,CFM,RDFL,122304,"2",13
RGPZ-086MW-0E,RGP,A1,BLK,ZBLK,8116,"109",1
RGPZ-086MW-0E,RGP,A1,MOT,ZFPC,44098,"90",3
RGPZ-086MW-0E,RGP,A1,FIN,FSTB,24192,"76",5
RGPZ-086MW-0E,RGP,A1,CVC,CF,12096,"69",6
RGPZ-086MW-0E,RGP,A1,CVC,CQSTH,12096,"67",6
RGPZ-086MW-0E,RGP,A1,CVC,RCLL,45720,"42",10
RGPZ-086MW-0E,RGP,A1,CFM,RDFLV+,48384,"28",15
RGPZ-098ML-0B,RGP,N1,MOT,ZSTORE2,4871,"151",4
RGPZ-120ML-0D,RGP,N1,MOT,ZSTORE2,81980,"109",3
RGPZ-120ML-0D,RGP,A1,CVC,SMP,4880,"90",4
RGPZ-126ML-0D,RGP,N1,MOT,ZSTORE2,45305,"116",3
RGPZ-126ML-0D,RGP,N1,QA,ZIQI,5636,"115",3
RGPZ-126ML-0D,RGP,A1,FIN,FIN,6720,"109",4
RGPZ-126ML-0D,RGP,A1,CVC,SMP,26832,"94",6
RGPZ-126ML-0D,RGP,A1,CVC,CQCR,6720,"91",6
RGPZ-126ML-0D,RGP,A1,CVC,CQHPS,6720,"90",6
RGPZ-126ML-0D,RGP,A1,CFM,LSP,6720,"77",8
RGPZ-126ML-0D,RGP,A1,FIN,FBAK,6624,"73",8
RGPZ-126ML-0D,RGP,A1,CVC,CCW,13344,"72",8
RGPZ-126ML-0D,RGP,A1,CVC,CLLA,19776,"71",9
RGPZ-126ML-0D,RGP,A1,PTH,POST,6720,"69",9
RGPZ-126ML-0D,RGP,A1,CFM,AOIVT,53664,"68",9
RGPZ-126ML-0D,RGP,A1,CFM,AOIPI2,6720,"67",10
RGPZ-126ML-0D,RGP,A1,CVC,CBAK,26880,"16",20
RGPZ-126ML-0D,RGP,A1,PTH,PRL2DB,13440,"12",20
RGPZ-126ML-0D,RGP,A1,CFM,RAOIPI+,13440,"10",21
RGPZ-126ML-0D,RGP,A1,CFM,RPHP+,13440,"9",21
RGPZ-126ML-0D,RGP,A1,CFM,RDES+,13440,"6",21
RGPZ-126ML-0D,RGP,A1,CFM,KRHOLD+,40320,"5",22
RGPZ-126ML-0D,RGP,A1,CFM,RXD+,13440,"4",24
RGPZ-126ML-0D,RGP,A1,CFM,RDFL+,26880,"3",24
RGPZ-126ML-0D,RGP,A1,CFM,KROL+,13440,"1",24
RGPZ-126ML-0DL3,RGP,A1,CVC,CPIC,28416,"6",1
RGPZ-126ML-0DL3,RGP,A1,CVC,RADL,156288,"3",1
RGPZ-126ML-0DL3,RGP,A1,CFM,CFL,14208,"2",1
RGPZ-127MW-0E,RGP,A1,OTH,ZFLD1,695,"118",1
RGPZ-127MW-0E,RGP,A1,BLK,ZBLK,3769,"117",1
RGPZ-127MW-0E,RGP,A1,INT,ZINT1,12358,"105",3
RGPZ-127MW-0E,RGP,A1,MOT,ZPRN1,6376,"98",4
RGPZ-127MW-0E,RGP,A1,MOT,ZBAK1,12234,"97",4
RGPZ-127MW-0E,RGP,A1,MOT,ZFPC,108880,"96",4
RGPZ-127MW-0E,RGP,A1,FIN,FCLN,6816,"86",5
RGPZ-127MW-0E,RGP,A1,CVC,CF2,47424,"78",6
RGPZ-127MW-0E,RGP,A1,CVC,SMP,27264,"70",7
RGPZ-127MW-0E,RGP,A1,SFT,SCFR,13632,"69",7
RGPZ-127MW-0E,RGP,A1,CVC,CQSTH,6816,"66",8
RGPZ-127MW-0E,RGP,A1,CVC,RCCW,27264,"43",10
RGPZ-127MW-0E,RGP,A1,CVC,RCLL,27264,"40",11
RGPZ-127MW-0E,RGP,A1,CFM,RAOIPI+,13632,"35",13
RGPZ-127MW-0E,RGP,A1,CFM,KRHOLD+,13632,"31",14
RGPZ-127MW-0E,RGP,A1,CFM,RXD+,13632,"30",16
RGPZ-127MW-0E,RGP,A1,CFM,RDFLV+,13632,"28",16
RGPZ-143MW-1E,RGP,A1,FIN,FPIC,10880,"74",5
RGPZ-143MW-1E,RGP,A1,FIN,FSTH,10880,"70",6
RGPZ-143MW-1E,RGP,A1,CFM,KRHOLD+,43520,"31",13
RGPZ-143MW-1E,RGP,A1,PTH,RTHI+,43520,"24",16
RGPZ-143MW-2E,RGP,A1,BLK,ZBLK,14720,"22",2
RGPZ-143MW-2E,RGP,A1,INT,ZINT1,10430,"10",3
RGPZ-144MW-0C,RGP,A1,MOT,ZFPC,38998,"93",3
RGPZ-146ML-0B,RGP,A1,CVC,CF2,10720,"116",5
RGPZ-146ML-0B,RGP,A1,FIN,FPIC,36160,"114",5
RGPZ-146ML-0B,RGP,A1,FIN,FVIC,24320,"113",6
RGPZ-146ML-0B,RGP,A1,FIN,FINA,10720,"112",6
RGPZ-146ML-0B,RGP,A1,FIN,FSCAN,22880,"111",6
RGPZ-146ML-0B,RGP,A1,CVC,SMP,12160,"109",6
RGPZ-146ML-0B,RGP,A1,SFT,SCFR,35520,"108",6
RGPZ-146ML-0B,RGP,A1,CFM,LSD,11520,"88",10
RGPZ-146ML-0B,RGP,A1,CVC,CCW,43840,"80",11
RGPZ-146ML-0B,RGP,A1,PTH,PTHFL,36320,"49",18
RGPZ-146ML-0B,RGP,A1,PTH,DPPB,12160,"46",18
RGPZ-146ML-0BL3,RGP,A1,CVC,RADL,24320,"3",1
RGPZ-147ML-0B,RGP,A1,BLK,ZBLK,998,"148",2
RGPZ-147ML-0B,RGP,A1,FIN,FSTB,16000,"114",5
RGPZ-147ML-0B,RGP,A1,CVC,SMP,47360,"108",6
RGPZ-147ML-0B,RGP,A1,CFM,LSEDI2,16000,"95",8
RGPZ-147ML-0B,RGP,A1,PTH,PDS,16000,"45",18
RGPZ-158MW-0D,RGP,N1,MOT,ZBAK1,722,"104",4
RGPZ-158MW-0D,RGP,N1,MOT,ZSTORE2,10853,"103",4
RGPZ-158MW-0D,RGP,A1,FIN,FQCR,1184,"86",7
RGPZ-158MW-0D,RGP,A1,FIN,FSTH,1184,"84",7
RGPZ-158MW-0D,RGP,A1,SFT,SCFR,1184,"79",8
RGPZ-158MW-0D,RGP,A1,CVC,CF,3552,"78",8
RGPZ-158MW-0D,RGP,A1,CVC,CQSTH,3544,"76",8
RGPZ-158MW-0D,RGP,A1,PTH,RDPPI,2368,"11",21
RGPZ-158MW-0D,RGP,A1,PTH,PRMCH,2368,"5",22
RGPZ-158MW-0D,RGP,A1,PTH,RLAS,2368,"2",23
RGPZ-158MW-0D,RGP,A1,PTH,PROL,7104,"1",23
RGPZ-159MW-3C,RGP,A1,MOT,ZFPC,78795,"94",3
RGPZ-159MW-3C,RGP,A1,SFT,WAS,27160,"86",4
RGPZ-159MW-3C,RGP,A1,CVC,CQSTH,27160,"69",6
RGPZ-159MW-4C,RGP,N1,QA,ZIQI,51915,"94",3
RGPZ-159MW-8C,RGP,A1,INT,ZINT6,6460,"27",2
RGPZ-159MW-8C,RGP,A1,BLK,ZBLK,8620,"24",2
RGPZ-159MW-8C,RGP,A1,MOT,ZBAK1,13200,"2",4
RGPZ-159MW-8C,RGP,A1,MOT,ZBAK1,1354,"2",4
RGPZ-159MW-8C,RGP,A1,MOT,ZFPC,77394,"1",4
RGPZ-159MW-9C,RGP,N1,QA,ZQA,9741,"33",1
RGPZ-159MW-9C,RGP,N1,ELT,ZELT1,1373,"29",1
RGPZ-159MW-9C,RGP,N1,BLK,ZPIC2,6912,"19",2
RGPZ-159MW-9C,RGP,N1,MOT,ZPRN1,18754,"6",4
RGPZ-160MW-4C,RGP,A1,FIN,FPIC,27160,"82",4
RGPZ-160MW-4C,RGP,A1,FIN,FLAB,27160,"74",5
RGPZ-160MW-4C,RGP,A1,SFT,SCFR,54180,"73",5
RGPZ-160MW-9C,RGP,N1,MOT,ZBAK1,18062,"5",4
RGPZ-162MW-0D,RGP,N1,BLK,ZPIC3,1836,"118",3
RGPZ-162MW-0D,RGP,N1,MOT,ZBAK1,24511,"111",3
RGPZ-162MW-0D,RGP,N1,MOT,ZSTORE2,10612,"110",3
RGPZ-162MW-0D,RGP,N1,MOT,ZSTORE2,65034,"104",3
RGPZ-212MW-0E,RGP,N1,OTH,ZPDS,4177,"106",3
RGPZ-212MW-0E,RGP,N1,BLK,ZPIC2,8097,"105",3
RGPZ-212MW-0E,RGP,N1,INT,ZINT1,604,"104",3
RGPZ-212MW-0E,RGP,N1,INT,ZINT1,495,"104",3
RGPZ-212MW-0E,RGP,N1,MOT,ZSTORE2,2177,"97",4
RGPZ-212MW-0E,RGP,N1,MOT,ZSTORE2,970,"97",4
RGPZ-212MW-0E,RGP,N1,MOT,ZSTORE2,53,"93",4
RGPZ-212MW-0E,RGP,A1,FIN,FOST2,7008,"85",6
RGPZ-212MW-0E,RGP,A1,CFM,RLSB2,7008,"52",11
RGPZ-212MW-0E,RGP,A1,CFM,RLSD,7008,"51",11
RGPZ-212MW-0E,RGP,A1,CFM,RAOIVT+,14016,"36",14
RGPZ-212MW-0E,RGP,A1,CFM,RDES2+,7008,"31",15
RGPZ-212MW-0E,RGP,A1,CFM,RDFLV+,7008,"27",17
RGPZ-212MW-0E,RGP,A1,PTH,REW5+,7008,"21",18
RGPZ-212MW-0E,RGP,A1,CFM,RDEV+,7008,"20",19
RGPZ-212MW-0E,RGP,A1,PTH,RLASC+,14016,"6",21
RGPZ-212MW-0E,RGP,A1,PTH,REW+,14016,"5",21
RGPZ-212MW-0E,RGP,A1,CFM,RDES+,42048,"4",22
RGPZ-227ML-0E,RGP,N1,MOT,ZSTORE2,242783,"120",3
RGPZ-227ML-0E,RGP,N1,MOT,ZSTORE2,10904,"120",3
RGPZ-227ML-0E,RGP,K1,CFM,KRHOLD2,50400,"57",12
RGPZ-227ML-0E,RGP,K1,CFM,RXD2,22720,"56",13
RGPZ-227ML-0E,RGP,K1,CFM,RDFLV,64160,"54",13
RGPZ-227ML-0E,RGP,K1,CFM,COND,17920,"51",13
RGPZ-227ML-0E,RGP,K1,CFM,STRP,37200,"50",13
RGPZ-227ML-0E,RGP,K1,PTH,PTH_H,22720,"47",14
RGPZ-227ML-0E,RGP,K1,PTH,PTHFL,22720,"40",15
RGPZ-227ML-0E,RGP,K1,CFM,CUTA,22720,"13",19
RGPZ-227ML-0E,RGP,K1,CFM,RPHP,11360,"7",21
RGPZ-227ML-0EL3,RGP,K1,CVC,CADL,11360,"6",1
RGPZ-227ML-1E,RGP,N1,BLK,ZBLK,42213,"12",2
RGPZ-227ML-1E,RGP,N1,MOT,ZBAK1,83627,"5",3
RGPZ-228ML-0E,RGP,A1,FIN,FOST2,28992,"114",3
RGPZ-228ML-0E,RGP,A1,SFT,SCFR,30720,"101",4
RGPZ-228ML-0E,RGP,A1,CVC,CQBAK,30720,"100",5
RGPZ-228ML-0E,RGP,A1,CVC,CQCR,30720,"99",5
RGPZ-228ML-0E,RGP,A1,CVC,CQHPS,30720,"98",5
RGPZ-228ML-0E,RGP,A1,CFM,CUTA2+,30720,"87",6
RGPZ-228ML-0E,RGP,A1,CFM,R2D,30720,"80",7
RGPZ-228ML-0E,RGP,A1,CVC,RCCW,30336,"74",8
RGPZ-228ML-0E,RGP,A1,CFM,RDEV+,122880,"53",13
RGPZ-228ML-0E,RGP,A1,CFM,RDFL2+,122880,"50",13
RGPZ-228ML-0E,RGP,A1,PTH,RPTHFL+,61440,"49",13
RGPZ-228ML-0E,RGP,A1,PTH,RDPP+,184320,"45",14
RGPZ-228ML-0E,RGP,A1,PTH,RLASC+,61440,"38",15
RGPZ-228ML-0E,RGP,A1,PTH,REW2+,30720,"37",15
RGPZ-228ML-0E,RGP,A1,PTH,RSL+,30720,"36",15
RGPZ-228ML-0E,RGP,A1,CVC,CSCAN,61440,"22",19
RGPZ-228ML-0E,RGP,A1,CVC,CFM,30720,"21",19
RGPZ-228ML-0E,RGP,A1,CVC,CCFR,30720,"19",19
RGPZ-228ML-0E,RGP,A1,CFM,RCSC+,61440,"10",21
RGPZ-228ML-0E,RGP,A1,PTH,PRP2DB,61440,"9",21
RGPZ-228ML-1E,RGP,A1,BLK,ZBLK,22215,"12",2
RGPZ-234ML-3C,RGP,A1,MOT,ZFPC,108388,"106",3
RGPZ-234ML-3C,RGP,A1,FIN,FPIC2,38912,"91",6
RGPZ-234ML-3C,RGP,A1,FIN,GRADE,76288,"90",6
RGPZ-244NL-0C,RGP,A1,MOT,ZFPC,778856,"97",3
RGPZ-244NL-0C,RGP,A1,FIN,FIN,48640,"92",3
RGPZ-244NL-0C,RGP,A1,FIN,FPIC2,80640,"87",4
RGPZ-244NL-0C,RGP,A1,FIN,FLAU,47040,"85",4
RGPZ-244NL-0C,RGP,A1,SFT,SPDS,48640,"77",6
RGPZ-291ML-0D,RGP,N1,MOT,ZSTORE2,54043,"124",3
RGPZ-291ML-0D,RGP,N1,MOT,ZSTORE2,2295,"121",3
RGPZ-291ML-0D,RGP,A1,FIN,FIN,13360,"117",4
RGPZ-291ML-0D,RGP,A1,FIN,FINA,12000,"116",4
RGPZ-291ML-0D,RGP,A1,FIN,FPINA,12000,"115",4
RGPZ-291ML-0D,RGP,A1,FIN,FOST,12000,"111",5
RGPZ-291ML-0D,RGP,A1,SFT,SCHS,12000,"97",6
RGPZ-291ML-0D,RGP,A1,SFT,SPDS,212080,"96",6
RGPZ-291ML-0D,RGP,A1,SFT,RMI,311120,"95",6
RGPZ-291ML-0D,RGP,A1,CFM,S2D,12000,"89",7
RGPZ-291ML-0D,RGP,A1,CFM,LSPB,12000,"88",7
RGPZ-291ML-0D,RGP,A1,CFM,LSP,48000,"87",7
RGPZ-291ML-0D,RGP,A1,CFM,CSC,371120,"86",7
RGPZ-291ML-0D,RGP,A1,PTH,RPTH_H+,1600,"53",13
RGPZ-291ML-0DL3,RGP,A1,CVC,CADL,24000,"6",1
RGPZ-291ML-1D,RGP,N1,QA,ZQA1,610,"19",1
RGPZ-291ML-1D,RGP,N1,INT,ZFIN,1912,"17",1
RGPZ-291ML-1D,RGP,N1,OTH,ZPDS,8822,"16",1
RGPZ-291ML-1D,RGP,N1,ELT,ZELT1,21750,"14",2
RGPZ-291ML-1D,RGP,N1,INT,ZINT2,9316,"13",2
RGPZ-291ML-1D,RGP,N1,BLK,ZBLK,10767,"12",2
RGPZ-291ML-1D,RGP,N1,INT,ZINT1,10844,"11",2
RGPZ-291ML-1D,RGP,N1,MOT,ZPRN1,14857,"6",3
RGPZ-291ML-1D,RGP,N1,MOT,ZBAK1,101688,"5",3
RGPZ-299NL-0C,RGP,A1,MOT,ZBAK1,17428,"127",3
RGPZ-299NL-0C,RGP,A1,MOT,ZFPC,16635,"126",3
RGPZ-299NL-0C,RGP,A1,FIN,FSTH,9088,"109",5
RGPZ-299NL-0C,RGP,A1,PTH,RLAS+,36352,"36",18
RGPZ-299NL-0C,RGP,A1,PTH,REW2+,90880,"33",19
RGPZ-299NL-0C,RGP,A1,PTH,RSL+,9088,"32",19
RGPZ-299NL-0C,RGP,A1,CFM,CONL,9088,"30",19
RGPZ-299NL-0C,RGP,A1,CFM,KRHOLD+,72704,"5",23
RGPZ-299NL-0CL1,RGP,A1,CVC,CADL,59904,"6",1
RGPZ-299NL-0CL1,RGP,A1,CVC,CPIC,9984,"5",1
RGPZ-299NL-0CL1,RGP,A1,CVC,CCUT/,39936,"3",1
RGPZ-300NL-0C,RGP,A1,MOT,ZFPC,33901,"128",4
RGPZ-300NL-0C,RGP,A1,SFT,SPDS,14736,"98",7
RGPZ-300NL-0C,RGP,A1,CFM,CSC3,29472,"90",8
RGPZ-300NL-0C,RGP,A1,CVC,CCW,6096,"86",9
RGPZ-300NL-0C,RGP,A1,CVC,CLLA,6864,"85",9
RGPZ-300NL-0C,RGP,A1,PTH,REW2+,29568,"33",21
RGPZ-300NL-0CL1,RGP,A1,CVC,CADL,40800,"6",1
RGPZ-303ML-0F,RGP,N1,QA,ZQA1,1200,"152",1
RGPZ-303ML-0F,RGP,N1,ELT,ZELT1,7782,"149",1
RGPZ-303ML-0F,RGP,N1,INT,ZINT3,7911,"147",2
RGPZ-303ML-0F,RGP,N1,MOT,ZPRN1,7983,"133",3
RGPZ-303ML-0F,RGP,N1,MOT,ZBAK1,25579,"132",3
RGPZ-303ML-0F,RGP,N1,QA,ZIQI,11415,"130",3
RGPZ-303ML-0F,RGP,A1,FIN,FOST2,8176,"121",5
RGPZ-303ML-0F,RGP,A1,FIN,FCLN,8176,"120",5
RGPZ-303ML-0F,RGP,A1,FIN,FBAK,15960,"117",5
RGPZ-303ML-0F,RGP,A1,FIN,FSTB,8400,"115",6
RGPZ-303ML-0F,RGP,A1,CVC,CQCR,8176,"108",7
RGPZ-303ML-0F,RGP,A1,CVC,CQHPS,8344,"107",7
RGPZ-303ML-0F,RGP,A1,CVC,CQSTH,32200,"106",8
RGPZ-303ML-0F,RGP,A1,SFT,ELGOP,7448,"103",8
RGPZ-303ML-0F,RGP,A1,CFM,LSD2,8064,"97",9
RGPZ-303ML-0F,RGP,A1,CFM,LSEDI,16688,"96",9
RGPZ-303ML-0F,RGP,A1,CFM,LSPB2,7560,"95",9
RGPZ-303ML-0F,RGP,A1,CFM,LSP2,15680,"94",9
RGPZ-303ML-0F,RGP,A1,CVC,CINP+,8400,"83",11
RGPZ-303ML-0F,RGP,A1,CFM,KRHOLD2-,67032,"65",15
RGPZ-303ML-0F,RGP,A1,CFM,RDFLV-,41028,"62",16
RGPZ-303ML-0F,RGP,A1,CFM,RMCH2-,16800,"61",16
RGPZ-303ML-0F,RGP,A1,CFM,RSTRP-,73808,"60",16
RGPZ-303ML-0F,RGP,A1,PTH,RTHI,25200,"58",17
RGPZ-303ML-0F,RGP,A1,PTH,RPTH,8288,"57",17
RGPZ-303ML-0F,RGP,A1,CFM,RDEV+,92064,"56",17
RGPZ-303ML-0F,RGP,A1,CFM,RXLT+,25200,"55",17
RGPZ-303ML-0F,RGP,A1,CFM,KR2D2+,8400,"54",17
RGPZ-303ML-0F,RGP,A1,CFM,RDFL2+,38920,"53",17
RGPZ-303ML-0F,RGP,A1,PTH,RPTHFL+,16800,"52",18
RGPZ-303ML-0F,RGP,A1,PTH,RDPPI2+,8400,"51",18
RGPZ-303ML-0F,RGP,A1,PTH,RDPPI+,8400,"50",18
RGPZ-303ML-0F,RGP,A1,PTH,REW5+,16800,"49",18
RGPZ-303ML-0F,RGP,A1,PTH,RDPPB+,30016,"48",18
RGPZ-303ML-0F,RGP,A1,PTH,PBAK+,16744,"44",19
RGPZ-303ML-0F,RGP,A1,PTH,RLASC+,33600,"39",20
RGPZ-303ML-0F,RGP,A1,PTH,REW+,58632,"38",21
RGPZ-303ML-0F,RGP,A1,CFM,RCSC2+,8400,"34",21
RGPZ-303ML-0F,RGP,A1,CFM,DES,50400,"30",22
RGPZ-303ML-0F,RGP,A1,CFM,RXLV,8400,"29",22
RGPZ-303ML-0F,RGP,A1,PTH,NCI,8400,"25",23
RGPZ-303ML-0F,RGP,A1,PTH,CNC,42000,"24",23
RGPZ-303ML-0F,RGP,A1,PTH,PHX,50400,"23",23
RGPZ-303ML-0F,RGP,A1,CVC,CVIC,25200,"21",24
RGPZ-303ML-0F,RGP,A1,CVC,CFM,16800,"20",24
RGPZ-303ML-0F,RGP,A1,CVC,CVL,16800,"17",24
RGPZ-303ML-0F,RGP,A1,CFM,KRHOLD-,58800,"6",27
RGPZ-303ML-0F,RGP,A1,CFM,RXD-,16800,"5",28
RGPZ-303ML-0F,RGP,A1,CFM,RDFL-,33600,"4",28
RGPZ-303ML-0F,RGP,A1,PTH,PRP2DB,50400,"2",28
RGPZ-303ML-0FL3,RGP,A1,CVC,CRPHP,34048,"5",1
RGPZ-303ML-0FL3,RGP,A1,CVC,RADL,102144,"3",1
RGPZ-303ML-0FL3,RGP,A1,CFM,CFL,51072,"2",1
RGPZ-314ML-0C,RGP,N1,QA,ZQA1,26170,"142",1
RGPZ-314ML-0C,RGP,N1,QA,ZQAE,279,"141",1
RGPZ-314ML-0C,RGP,N1,MOT,ZSTORE2,89439,"127",3
RGPZ-314ML-0C,RGP,A1,FIN,FIN,38400,"120",4
RGPZ-314ML-0C,RGP,A1,FIN,FSTB,76032,"107",5
RGPZ-315ML-0D,RGP,A1,INT,ZINT2,6111,"130",2
RGPZ-315ML-0D,RGP,A1,BLK,ZBLK,18224,"128",2
RGPZ-315ML-0D,RGP,A1,INT,ZINT1,122885,"127",3
RGPZ-315ML-0D,RGP,A1,FIN,FIN,30336,"112",4
RGPZ-315ML-0D,RGP,A1,FIN,FPIC2,30336,"102",5
RGPZ-315ML-0D,RGP,A1,FIN,GRADE,30336,"101",5
RGPZ-315ML-0D,RGP,A1,CVC,SMPJ,30336,"96",6
RGPZ-315ML-0D,RGP,A1,CFM,CUTA3+,30336,"88",7
RGPZ-315ML-0D,RGP,A1,CFM,RLSB2,30336,"87",7
RGPZ-315ML-0D,RGP,A1,CVC,RCLL,30336,"74",8
RGPZ-315ML-0D,RGP,A1,CFM,RCSC2+,29952,"73",9
RGPZ-315ML-0D,RGP,A1,SFT,PKR,60672,"71",9
RGPZ-315ML-0D,RGP,A1,CFM,RSTRP+,60672,"55",13
RGPZ-315ML-0D,RGP,A1,CFM,RDEV+,60672,"51",14
RGPZ-315ML-0D,RGP,A1,CFM,RDFL+,30336,"48",14
RGPZ-315ML-0D,RGP,A1,PTH,RPTHFL+,91008,"47",14
RGPZ-315ML-0D,RGP,A1,PTH,RDPPI+,30336,"45",14
RGPZ-315ML-0D,RGP,A1,PTH,RDPPB+,140160,"43",15
RGPZ-315ML-0D,RGP,A1,PTH,PBAK+,60672,"39",15
RGPZ-315ML-0D,RGP,A1,PTH,RLASC+,60672,"34",16
RGPZ-315ML-0D,RGP,A1,PTH,REW+,242496,"33",16
RGPZ-315ML-0D,RGP,A1,PTH,RSL+,60672,"32",17
RGPZ-315ML-0D,RGP,A1,CFM,KRHOLD-,121344,"6",23
RGPZ-315ML-0DL1,RGP,A1,CVC,CADL,30336,"6",1
